0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
United States,2014-02-18,Medical Products,"Forest Laboratories, Inc.",25000.0,Add-on Acquisition,"Allergan plc, Morris Corporate Center III, 400 Interpace Parkway, Parsippany, New Jersey, 07054, United States, (862) 261-7000, www.allergan.com",AGN,54.3,62.0,1.3711894799760909,1.0346237337192474,2.267756231983441,1.1552177577400715,0.8541173979033567,0.7702157161247869,0.6928957761045349,0.6030904443309568,,-11.472229140722295,-26.285454545454545,23.93307086614173,-0.13106721788393813,-0.3584066960380199,-0.1943639932466748,-0.6515648622707911,0.04783878504672897,0.3434634414513469,0.6698446327683616,0.6422244473542325,47.950500883912795,15.05478510569174,5.227613340951293,-36.69955140026591,-35.95266707541385,26.719798222313038,5.446242202839702,-14.918444794570355,2.0697751579541848,1.3658629297806277,1.0702962751024705,0.8337188689954498,29.79159680942946,26.176242712373327,73.31543918007732,12.032932665988893,4.489266574797122,8.244997596172793,5.596801984818745,3.860937349049917,2014,2,266.54,220000000.0,58638800000.00001,250000000.0,14846000000.0,73234800000.0,284.43,367800000.0,104613354000.0,1096000000.0,40133900000.0,143651254000.0,211.87,384900000.0,81548763000.0,1724000000.0,29970800000.0,109795563000.0,184.38,333800000.0,61546044000.0,1817200000.0,25843500000.0,85572344000.0
United States,2014-02-19,Internet Software and Services,"WhatsApp, Inc.",19000.0,Add-on Acquisition,"Facebook, Inc., 1601 Willow Road, Menlo Park, California, 94025, United States, (650) 543-4800, www.facebook.com",FB2A.DE,54.3,62.0,9.40308988764045,11.247792207792209,11.965565217391305,12.915691489361704,0.10721409574468084,0.11735040028947487,0.0974254147379802,0.13688514667706833,,,,,0.39387133001764796,0.34549308344489066,0.4529271293147116,0.5065800801908839,0.4012219959266802,0.4045850823377462,0.18381530595941845,0.1159075458871516,29.244717847775952,35.87836336706986,23.19578556187291,20.168716419105465,61.806611338775504,80.0665672451193,34.81256671723597,28.014657036525673,5.03411561768617,6.6779478945225925,6.008717000878468,6.004082817329548,33.06850542966333,37.8716814159292,30.61719842902643,25.532548488245727,14.57656323888978,16.470632530120486,12.869237793979304,10.980383863921485,2014,2,68.209999,2614000000.0,178300937386.0,4315000000.0,6884000000.0,180869937386.0,103.5,2803000000.0,290110500000.0,4907000000.0,13527000000.0,298730500000.0,121.599998,2863000000.0,348140794274.0,8903000000.0,20546000000.0,359783794274.0,151.009995,2901000000.0,438079995495.0,8079000000.0,33632000000.0,463632995495.0
United States,2014-02-24,Software,AirWatch LLC,1540.0,Add-on Acquisition,"VMware, Inc., 3401 Hillview Avenue, Palo Alto, California, 94304, United States, (650) 427-5000, www.vmware.com",VMW,54.3,62.0,2.2847847847847853,2.266892710099297,2.269433465085639,2.296805782233621,1.007123070834982,0.9883823715115544,1.0554526367790542,0.9957400194741968,,,,,0.1736536868268434,0.1824883406047841,0.2124982327159621,-0.068359375,0.15458015267175573,0.17807089859851608,0.18629407850964735,0.8571428571428571,19.37327903340441,9.68693485881604,14.009482735019086,1689.7451794117646,31.409936343115124,16.259954526780344,25.064493714309076,-6089.13361,3.6709146022952113,2.047123963025635,3.785831272397184,3.7056557996592008,15.223853172866518,10.351963386462323,13.770833698382747,88.76288061224491,4.611301342170672,2.4388708685422,4.3339284338470225,59.46419541015624,2014,2,64.0488,434500000.0,27829203600.0,2071000000.0,1500000000.0,27258203600.0,38.0056,426547000.0,16211174663.2,2493000000.0,1500000000.0,15218174663.2,72.2979,423994000.0,30653875812.6,2790000000.0,1500000000.0,29363875812.6,74.5076,408625000.0,30445668050.0,3220000000.0,1500000000.0,28725668050.0
United States,2014-02-24,Life Science,"Medpace Holdings, Inc.",915.0,Secondary Buyout,"Cinven (PE), Warwick Court Paternoster Square, London, EC4M 7AG, United Kingdom, +44 (0)20 7661 3333, www.cinven.com",,54.3,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2,,,,,,,,,,,,,,,,,,,,,,,,
United States,2014-02-21,Internet Software and Services,"Kronos, Inc.",750.0,Recapitalization,"JMI Equity (PE), 7776 Ivanhoe Avenue Suite 200, La Jolla, California, 92037, United States, (858)362-9880 , www.jmi.com\nThe Blackstone Group Inc. (PE), 345 Park Avenue, New York, New York, 10154-0191, United States, (212)583-5000, www.blackstone.com",BX,54.3,62.0,0.12710584670921166,0.2416752428240123,0.23564145273954,0.22209326090796,2.353905454283811,1.6713614559216357,2.178254529222995,3.1508748713712533,0.71387273139012,0.6972001097117914,-0.2710708853925922,-0.8688913451149389,0.6108634835432456,0.4323619364785222,0.5427056519981828,0.696487922735552,0.07303561870065814,0.10491704633370584,0.055567356980029466,0.1805024943522153,,,,,14.346122663189005,23.477452725147902,19.386108713890508,16.34643344859243,3.219808565984828,2.6578311248051767,3.118184758631812,3.62290047660154,13.991786983796574,7.128097444058421,-35.777470004688226,-9.721786863621539,3.4832043385688056,3.970190685542501,4.59013197791457,4.067312664518304,2014,2,37.34,608803111.0,22732708164.74,1412472000.0,0.0,21320236164.74,26.27,634337179.0,16664037692.33,1837324000.0,0.0,14826713692.33,31.02,649475264.0,20146722689.28,1837253000.0,0.0,18309469689.28,36.130001,665453198.0,24042824709.1932,1992497000.0,0.0,22050327709.1932
Canada,2014-02-03,Business Services,Maxxam Analytics International Corp.,494.04,Add-on Acquisition,"Bureau Veritas SA, Immeuble Newtime 40/52 Boulevard du Parc, Neuilly-sur-Seine, 92200, France, +33 1 55 24 70 00, www.bureauveritas.com",BVI.PA,54.3,62.0,1.3871482570348592,1.6291825326095764,1.4868907655792902,1.3197354635935044,3.284386281588448,3.6814571350314975,4.0522799398697185,4.384895359417652,8.894428152492667,8.793275217932752,6.034517766497463,3.796211626387982,0.1157617164089656,0.1053767152843704,0.11518508748790995,0.10730583870004692,0.3632221992130876,0.4518837018837018,0.3604961832061069,0.3275039745627981,12.539182733090724,10.893302700228832,11.404309029126216,15.193103211295764,27.943566598778,30.111032354093226,24.882124733876015,33.29850811688311,7.429760577617327,7.0184849447639905,6.6371727409387,10.368962187847536,17.942839407149087,14.323358598844793,18.1529251713111,23.367374117110963,1.9734327508090612,1.6586145162682315,1.7469776312318648,2.1870474900840198,2014,2,18.83,437184000.0,8232174719.999999,220100000.0,1980400000.0,9992474720.0,17.56,437776000.0,7687346559.999999,522900000.0,2356300000.0,9520746560.0,18.18,437148000.0,7947350640.0,1094100000.0,2543900000.0,9397150640.0,23.5,436423000.0,10255940500.0,364300000.0,2267400000.0,12159040500.0
Canada,2014-02-28,Consumer Products,"MEGA Brands, Inc.",460.0,Add-on Acquisition,"Mattel, Inc., 333 Continental Boulevard, El Segundo, California, 90245, United States, (310) 252-2000, www.mattel.com",MAT,54.3,62.0,2.9267811322764734,1.8237654881803969,1.9527874105074945,1.909247611933221,1.2793561090933383,1.4817746408056345,1.69700246949267,3.994107925673904,3.4933872210602464,2.8155596951995463,2.319256756756757,-1.864047522613744,0.09743154633298244,0.08135130334111748,0.073726561712038,-0.1026827243222514,0.14999914808062564,0.20369895347207997,0.22813536894155334,-1.0949715209129267,9.809501448274203,11.622289917163016,13.235540109646418,-57.95263866909478,15.727791594671194,23.168557490742145,27.57907058943843,-5.209271529207389,2.6605620224131603,3.250288743129224,3.5840918405403808,4.405094030225348,12.491798855927412,17.81695137558912,25.96839098929934,-16.91516339104544,1.3025269026177575,1.5008621195231029,1.582518694699394,1.1253910145932813,2014,2,23.144,339016000.0,7846186303.999999,971650000.0,2100000000.0,8974536304.0,25.2345,339172000.0,8558835834.0,892814000.0,1801635000.0,9467656834.0,25.2715,341480000.0,8629711820.0,869531000.0,2326439000.0,10086619820.0,15.99,343564000.0,5493588360.0,1079221000.0,2873119000.0,7287486360.0
United States,2014-02-03,Manufacturing,Dymatize Enterprises LLC,380.0,Add-on Acquisition,"Post Holdings, Inc., 2503 South Hanley Road, St. Louis, Missouri, 63144, United States, (314) 644-7600, www.postholdings.com",POST,54.3,62.0,2.3446816695518367,2.916039279869067,3.2758675078864354,3.713657013060761,2.386080939032936,2.0982526881720434,2.111280994482484,3.2687410071942447,-1.8110781404549952,-4.973568281938326,-4.690943043884222,-2.1859807801017523,-0.1770561154659699,-0.03599242717611118,-0.0059879048301106075,0.014237054613647672,0.1960646521433591,0.310818888224746,0.8903654485049833,0.35080645161290325,22.500004478280346,16.117472454825915,13.050817307692306,11.597843402308412,-4.260346736596737,-31.605455333911532,-1599.7042424242425,114.50198757763974,0.6403954975473021,1.2244989919354838,1.754644685235658,1.9893690647482007,21.629452662721885,10.602586558044807,13.859343659753215,28.173438614365768,0.6064248683173655,0.7839828320640247,1.050175857404313,1.0582965287611463,2014,2,36.83,39700000.0,1462151000.0,268400000.0,3830500000.0,5024251000.0,64.27,56700000.0,3644109000.0,841400000.0,4511400000.0,7314109000.0,76.73,68800000.0,5279024000.0,1143600000.0,4551200000.0,8686624000.0,81.57,67800000.0,5530446000.0,1525900000.0,7149100000.0,11153646000.0
United States,2014-02-19,Software,"Coverity, Inc.",350.0,Add-on Acquisition,"Synopsys, Inc., 690 East Middlefield Road, Mountain View, California, 94043, United States, (650) 584-5000 , www.synopsys.com",SNPS,54.3,62.0,1.085073181425179,0.9907802627168952,1.0011615526086537,1.0424283614055805,0.5625763619170401,0.6100053318630028,0.6401018920575148,0.6461952241102448,,,,,0.1322700867861142,0.1255947812226414,0.13603452916205028,0.1405926132526937,0.047835321266103716,0.1977060473704769,0.19032735747144572,0.6435298539799216,12.427375426269359,13.966781313741409,15.201232312650502,20.689166349957183,25.963604529105762,34.347404817336034,34.456867621596096,99.57531439701822,2.201380505665588,2.476156285168837,2.8774860867077745,4.151367881500296,15.151322088100171,19.18417099079634,17.831802403048908,24.238925190415163,3.26993177063892,3.460979613426212,3.795197817820363,4.990422939725786,2014,2,43.39,155054000.0,6727793060.0,985762000.0,45000000.0,5787031060.0,50.08,154957000.0,7760246560.0,836188000.0,128747000.0,7052805560.0,60.48,152017000.0,9193988160.0,976620000.0,140695000.0,8358063160.0,90.38,150457000.0,13598303660.0,1048356000.0,134063000.0,12684010660.0
Italy,2014-02-28,Manufacturing,Pirelli Tyre S.p.A. - Steel Cord Business,287.36,Divestiture,"NV Bekaert SA, Bekaertstraat 2, Zwevegem, 8500, Belgium, +32 5 676 61 00, www.bekaert.com",BEKB.BR,54.3,62.0,1.7750728354516978,1.522840013485108,1.8035822296251125,1.6423001059477225,1.7497210619619241,1.7081026273580031,1.8447513857345008,1.9236281261448387,-1.78240184581355,-4.539077813384774,-3.5044732133459635,-1.140453479572866,0.032527768327656005,0.033764713990238844,0.040112865547288365,0.054881757980912334,0.4051242829827916,0.2935548151315418,0.41637813028424187,0.3080042148506796,5.911033354314134,4.7218397709221085,6.017060155206598,5.947779919967839,17.674550366499954,16.23191584226579,21.587005212711333,11.236413972932004,1.127309590676263,1.1953155353762803,1.5474278301565274,1.395209500240311,47.536377464289025,4.066793024236349,9.657711769360356,-64.1148608124054,0.479146031876591,0.4508623553988593,0.611059593611894,0.50645810003155,2014,2,26.75,57599873.0,1540796602.75,458542000.0,922762000.0,2005016602.75,29.64,55841843.0,1655152226.52,401771000.0,798787000.0,2052168226.52,40.35,56263172.0,2270218990.2000003,365546000.0,1163432000.0,3068104990.2000003,36.58,56741126.0,2075590389.08,418779000.0,1228189000.0,2885000389.08
United States,2014-02-04,Life Science,"Crescendo Bioscience, Inc.",270.0,Divestiture,"Myriad Genetics, Inc., 320 Wakara Way, Salt Lake City, Utah, 84108, United States, (801) 584-3600, www.myriad.com",MYGN,54.3,62.0,4.001377547221327,4.128093158660844,4.349930843706777,1.4579310344827583,0.14578065585717906,0.15722700498414136,0.17698168694024866,0.5738884605499871,,,,,0.3570538256730779,0.18655787581247407,0.2240647386574688,0.05561317085817993,0.3657891422093463,0.4054855448480356,0.2581409117821196,0.4965034965034965,9.843690821859354,15.170427135678391,11.32093023255814,17.2300622406639,15.779441963399064,29.906882793017456,17.307262569832403,74.12743119266055,3.867510285146829,3.622612898353723,2.8988103194760058,2.0765587252634283,15.804822953018608,20.570600343053165,13.444513329200248,16.143636363636364,3.5732138121035804,3.317012861291661,2.876890421862563,2.09486388384755,2014,2,36.72,75728000.0,2780732160.0,64821000.0,121641000.0,2837552160.0,33.64,71300000.0,2398532000.0,64100000.0,80700000.0,2415132000.0,30.98,70000000.0,2168600000.0,68500000.0,90500000.0,2190600000.0,23.66,68300000.0,1615978000.0,102400000.0,147400000.0,1660978000.0
United Kingdom,2014-02-06,Software,Delcam Ltd.,265.55,Add-on Acquisition,"Autodesk, Inc., 111 McInnis Parkway, San Rafael, California, 94903, United States, (415) 507-5000, www.autodesk.com",AUD.DE,54.3,62.0,2.6458236117592158,1.9079351474894652,1.881269641734758,1.1259266038253866,1.0318372761441519,1.2142213410237923,2.405346999259076,5.540485278080698,,,,,0.1230924842781125,0.033038770798503314,-0.008106705003793778,-0.2579025110782865,0.1825652018578064,0.014457831325301203,-15.280788177339902,-0.1113020236731577,13.697506291466484,22.41507333333333,49.94807197943445,-26.553478260869564,29.194405594405602,82.78877750611247,-20.391285930408472,-11.408544923552654,2.953650232146805,3.051605082912761,4.161101506544826,9.0525,13.378089325055075,10.705219728106231,19.72868852459016,70.87421558164354,2.9375434275913626,2.695693814186769,2.691314244638792,3.2697754800590837,2014,2,29.82,224000000.0,6679680000.0,1853000000.0,1160500000.0,5987180000.0,29.82,227100000.0,6772122000.0,1410600000.0,1363000000.0,6724522000.0,29.82,226000000.0,6739320000.0,1353000000.0,2385600000.0,7771920000.0,29.82,222700000.0,6640914000.0,1213100000.0,1778800000.0,7206614000.0
Canada,2014-02-03,Food,Golden Boy Foods Ltd.,243.22,Add-on Acquisition,"Post Holdings, Inc., 2503 South Hanley Road, St. Louis, Missouri, 63144, United States, (314) 644-7600, www.postholdings.com",POST,54.3,62.0,2.3446816695518367,2.916039279869067,3.2758675078864354,3.713657013060761,2.386080939032936,2.0982526881720434,2.111280994482484,3.2687410071942447,-1.8110781404549952,-4.973568281938326,-4.690943043884222,-2.1859807801017523,-0.1770561154659699,-0.03599242717611118,-0.0059879048301106075,0.014237054613647672,0.1960646521433591,0.310818888224746,0.8903654485049833,0.35080645161290325,22.500004478280346,16.117472454825915,13.050817307692306,11.597843402308412,-4.260346736596737,-31.605455333911532,-1599.7042424242425,114.50198757763974,0.6403954975473021,1.2244989919354838,1.754644685235658,1.9893690647482007,21.629452662721885,10.602586558044807,13.859343659753215,28.173438614365768,0.6064248683173655,0.7839828320640247,1.050175857404313,1.0582965287611463,2014,2,36.83,39700000.0,1462151000.0,268400000.0,3830500000.0,5024251000.0,64.27,56700000.0,3644109000.0,841400000.0,4511400000.0,7314109000.0,76.73,68800000.0,5279024000.0,1143600000.0,4551200000.0,8686624000.0,81.57,67800000.0,5530446000.0,1525900000.0,7149100000.0,11153646000.0
Italy,2014-02-27,Apparel/Textiles,Gianni Versace S.p.A.,236.65,Divestiture,"The Blackstone Group Inc. (PE), 345 Park Avenue, New York, New York, 10154-0191, United States, (212)583-5000, www.blackstone.com",BX,54.3,62.0,0.12710584670921166,0.2416752428240123,0.23564145273954,0.22209326090796,2.353905454283811,1.6713614559216357,2.178254529222995,3.1508748713712533,0.71387273139012,0.6972001097117914,-0.2710708853925922,-0.8688913451149389,0.6108634835432456,0.4323619364785222,0.5427056519981828,0.696487922735552,0.07303561870065814,0.10491704633370584,0.055567356980029466,0.1805024943522153,,,,,14.346122663189005,23.477452725147902,19.386108713890508,16.34643344859243,3.219808565984828,2.6578311248051767,3.118184758631812,3.62290047660154,13.991786983796574,7.128097444058421,-35.777470004688226,-9.721786863621539,3.4832043385688056,3.970190685542501,4.59013197791457,4.067312664518304,2014,2,37.34,608803111.0,22732708164.74,1412472000.0,0.0,21320236164.74,26.27,634337179.0,16664037692.33,1837324000.0,0.0,14826713692.33,31.02,649475264.0,20146722689.28,1837253000.0,0.0,18309469689.28,36.130001,665453198.0,24042824709.1932,1992497000.0,0.0,22050327709.1932
United States,2014-02-03,Consumer Products,Green Smoke Inc. - e-vapor Business,130.0,Divestiture,"Altria Group, Inc., 6601 West Broad Street, Richmond, Virginia, 23230, United States, (804) 274-2200, www.altria.com",PHM7.DE,54.3,62.0,0.8963899387462531,0.8598474145238768,0.9844067796610171,0.6395759717314488,10.43961512939615,10.299305555555557,2.596632732967893,1.8093256161800089,1.2504692947170823,1.4708860759493672,0.8769373120518159,1.0681423611111112,0.4332125940373363,0.4284501962448287,1.1300615400527487,0.5041551246537396,0.3478260869565217,0.3509532062391681,0.3481603514552444,-0.0405982905982906,11.833856113487954,12.9191808548525,13.936509791218727,11.502761316475244,18.685662721893493,21.050535408891434,9.087582130205773,10.507054392486793,31.43208692767087,38.307588915972225,10.132974311041504,6.984659556480457,21.052513333333334,19.76811612220032,35.923953901166016,22.74044251535041,5.27925940373363,5.851588844701389,6.6917351167192445,5.5095470401149065,2014,2,47.895,1978000000.0,94736310000.0,3321000000.0,13693000000.0,105108310000.0,56.259998,1961000000.0,110325856078.0,2369000000.0,12915000000.0,120871856078.0,66.290001,1952000000.0,129398081952.0,4569000000.0,13881000000.0,138710081952.0,55.91,1921000000.0,107403110000.0,1253000000.0,13030000000.0,119180110000.0
United States,2014-02-03,Consumer Products,"Holly Hunt Enterprises, Inc.",94.0,Add-on Acquisition,"Knoll, Inc., 1235 Water Street, East Greenville, Pennsylvania, 18041, United States, (215) 679-7991, www.knoll.com",KNL,54.3,62.0,1.3453579780303226,1.4292353267913351,1.2447914090289738,1.2474000358615742,3.079333931111538,2.3445483817895503,1.7764634741808327,1.4019354046831325,-4.604989822015763,-16.93747617232177,-9.578894195444526,-9.980180873580913,0.0721226627972739,0.09363914085121718,0.10954124910245884,0.06937289697517504,0.38501650165016493,0.3623222038503563,0.3561605168655617,-0.02035830618892508,8065.1847858113415,5847.0481771337145,7310.813550558555,9192.677243276656,17854.426396789426,11660.133393734366,13886.203333743484,12927.239767750709,3905.64267753684,3012.893110563612,3685.8404914097805,2890.794753101167,17958.486646479298,12982.53627457464,17757.20695508646,16410.69760245459,792.1066409831914,696.4035948025337,978.9941994336473,914.726488934691,2014,2,17.5714,47346532000.0,831944852384.8,19021000.0,248000000.0,832173831384.8,16.1087,47746707000.0,769137379050.8999,4192000.0,209718000.0,769342905050.8999,23.7005,48093294000.0,1139835114447.0,9854000.0,208383000.0,1140033643447.0,21.4009,48422558000.0,1036286321502.2,2203000.0,181048000.0,1036465166502.2
